date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-06-09,all,fully_vaccinated,5,181,2324076,0.22,NA,1.71,0.07,35.71,2.62,13.45,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-09,all,partially_vaccinated,0,168,1280925,0,NA,0.29,0.02,0,2.43,2.4,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-09,all,not_vaccinated,6,2975,5104354,0.12,NA,5.29,0.1,42.86,43.03,43.72,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-09,all,unknown,3,3589,NA,NA,NA,4.86,NA,21.43,51.92,40.43,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-10,all,fully_vaccinated,2,183,2369128,0.08,NA,2,0.08,16.67,2.64,18.21,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-10,all,partially_vaccinated,0,168,1300367,0,NA,0.29,0.02,0,2.43,3.68,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-10,all,not_vaccinated,1,2976,5039860,0.02,NA,4.71,0.09,8.33,42.97,41.89,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-10,all,unknown,9,3598,NA,NA,NA,4.14,NA,75,51.96,36.21,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-11,all,fully_vaccinated,0,183,2419152,0,NA,2.14,0.09,0,2.64,19.92,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-11,all,partially_vaccinated,0,168,1312491,0,NA,0.43,0.03,0,2.42,4.78,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-11,all,not_vaccinated,6,2982,4977712,0.12,NA,4,0.08,66.67,43.01,39.14,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-11,all,unknown,3,3601,NA,NA,NA,3.86,NA,33.33,51.93,36.15,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-12,all,fully_vaccinated,1,184,2449615,0.04,NA,2,0.08,12.5,2.65,18.63,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-12,all,partially_vaccinated,0,168,1324733,0,NA,0.29,0.02,0,2.42,3.48,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-12,all,not_vaccinated,3,2985,4935007,0.06,NA,4.14,0.08,37.5,43,40.44,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-12,all,unknown,4,3605,NA,NA,NA,4,NA,50,51.93,37.45,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-13,all,fully_vaccinated,2,186,2464890,0.08,NA,1.57,0.06,33.33,2.68,19.24,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-13,all,partially_vaccinated,1,169,1321581,0.08,NA,0.29,0.02,16.67,2.43,3.48,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-13,all,not_vaccinated,2,2987,4922884,0.04,NA,3.43,0.07,33.33,42.99,37.18,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-13,all,unknown,1,3606,NA,NA,NA,3.86,NA,16.67,51.9,40.1,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-14,all,fully_vaccinated,3,189,2510419,0.12,NA,1.29,0.05,23.08,2.72,16.86,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-14,all,partially_vaccinated,1,170,1332066,0.08,NA,0.29,0.02,7.69,2.44,3.48,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-14,all,not_vaccinated,4,2991,4866870,0.08,NA,3.57,0.07,30.77,42.97,41.7,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-14,all,unknown,5,3611,NA,NA,NA,3,NA,38.46,51.87,37.96,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-15,all,fully_vaccinated,1,190,2563716,0.04,NA,1.29,0.05,9.09,2.73,16.86,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-15,all,partially_vaccinated,0,170,1333705,0,NA,0.29,0.02,0,2.44,3.48,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-15,all,not_vaccinated,7,2998,4811934,0.15,NA,3.14,0.07,63.64,43,39.32,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-15,all,unknown,3,3614,NA,NA,NA,3,NA,27.27,51.84,40.34,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-16,all,fully_vaccinated,2,192,2618862,0.08,NA,1.14,0.04,40,2.75,15.07,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-16,all,partially_vaccinated,0,170,1330430,0,NA,0.29,0.02,0,2.44,3.48,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-16,all,not_vaccinated,1,2999,4760063,0.02,NA,3.43,0.07,20,42.98,45.87,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-16,all,unknown,2,3616,NA,NA,NA,2.57,NA,40,51.83,35.58,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-17,all,fully_vaccinated,0,192,2677373,0,NA,0.86,0.03,0,2.75,10.31,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-17,all,partially_vaccinated,0,170,1323705,0,NA,0.14,0.01,0,2.43,1.1,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-17,all,not_vaccinated,2,3001,4708277,0.04,NA,3.43,0.07,40,42.98,50.63,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-17,all,unknown,3,3619,NA,NA,NA,2.57,NA,60,51.83,37.96,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-18,all,fully_vaccinated,0,192,2735345,0,NA,0.57,0.02,0,2.75,9.05,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-18,all,partially_vaccinated,0,170,1314372,0,NA,0,0,0,2.43,0,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-18,all,not_vaccinated,3,3004,4659638,0.06,NA,3.29,0.07,50,42.99,52.36,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-18,all,unknown,3,3622,NA,NA,NA,2.29,NA,50,51.83,38.59,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-19,all,fully_vaccinated,0,192,2765868,0,NA,0.57,0.02,0,2.75,9.34,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-19,all,partially_vaccinated,0,170,1318712,0,NA,0,0,0,2.43,0,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-19,all,not_vaccinated,5,3009,4624775,0.11,NA,2.57,0.06,83.33,43.02,46.44,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-19,all,unknown,1,3623,NA,NA,NA,2.71,NA,16.67,51.8,44.22,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-20,all,fully_vaccinated,0,192,2777937,0,NA,0.29,0.01,0,2.74,3.63,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-20,all,partially_vaccinated,0,170,1316491,0,NA,0,0,0,2.43,0,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-20,all,not_vaccinated,2,3011,4614927,0.04,NA,2.71,0.06,66.67,43.03,53.11,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-20,all,unknown,1,3624,NA,NA,NA,2.57,NA,33.33,51.79,43.27,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-21,all,fully_vaccinated,1,193,2823258,0.04,NA,0.29,0.01,14.29,2.76,3.63,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-21,all,partially_vaccinated,0,170,1318090,0,NA,0.14,0.01,0,2.43,14.29,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-21,all,not_vaccinated,3,3014,4568007,0.07,NA,2.43,0.05,42.86,43.03,47.39,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-21,all,unknown,3,3627,NA,NA,NA,2.14,NA,42.86,51.78,34.69,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-22,all,fully_vaccinated,1,194,2877350,0.03,NA,0.43,0.01,11.11,2.77,6.01,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-22,all,partially_vaccinated,0,170,1306119,0,NA,0.14,0.01,0,2.42,14.29,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-22,all,not_vaccinated,2,3016,4525886,0.04,NA,2.29,0.05,22.22,43.01,45.01,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-22,all,unknown,6,3633,NA,NA,NA,2.14,NA,66.67,51.8,34.69,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-23,all,fully_vaccinated,0,194,2931772,0,NA,0.43,0.01,0,2.77,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-23,all,partially_vaccinated,0,170,1290666,0,NA,0.14,0.01,0,2.42,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-23,all,not_vaccinated,2,3018,4486917,0.04,NA,1.57,0.03,66.67,43.02,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-23,all,unknown,1,3634,NA,NA,NA,2,NA,33.33,51.8,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-24,all,fully_vaccinated,0,194,2988056,0,NA,0.43,0.01,0,2.76,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-24,all,partially_vaccinated,1,171,1270095,0.08,NA,0.14,0.01,100,2.44,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-24,all,not_vaccinated,0,3018,4451204,0,NA,1.57,0.04,0,43.01,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-24,all,unknown,0,3634,NA,NA,NA,2.14,NA,0,51.79,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-25,all,fully_vaccinated,1,195,3042408,0.03,NA,0.57,0.02,16.67,2.78,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-25,all,partially_vaccinated,0,171,1252713,0,NA,0.14,0.01,0,2.43,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-25,all,not_vaccinated,2,3020,4414234,0.05,NA,1.43,0.03,33.33,43,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-25,all,unknown,3,3637,NA,NA,NA,2,NA,50,51.79,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-26,all,fully_vaccinated,0,195,3070957,0,NA,0.57,0.02,NA,2.78,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-26,all,partially_vaccinated,0,171,1248976,0,NA,0.14,0.01,NA,2.43,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-26,all,not_vaccinated,0,3020,4389422,0,NA,1.14,0.03,NA,43,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-26,all,unknown,0,3637,NA,NA,NA,1.29,NA,NA,51.79,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-27,all,fully_vaccinated,0,195,3084803,0,NA,0.57,0.02,0,2.78,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-27,all,partially_vaccinated,0,171,1240270,0,NA,0.29,0.02,0,2.43,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-27,all,not_vaccinated,2,3022,4384282,0.05,NA,0.86,0.02,50,43.01,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-27,all,unknown,2,3639,NA,NA,NA,1.14,NA,50,51.79,NA,CHFL,COVID19Hosp,vaccine,limited,2022-02-24_07-53-39
2021-06-28,all,fully_vaccinated,2,197,3136106,0.06,NA,0.57,0.02,33.33,2.8,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-06-28,all,partially_vaccinated,0,171,1214794,0,NA,0.14,0.01,0,2.43,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-06-28,all,not_vaccinated,2,3024,4358455,0.05,NA,1.14,0.03,33.33,43,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-06-28,all,unknown,2,3641,NA,NA,NA,1.29,NA,33.33,51.77,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-06-29,all,fully_vaccinated,1,198,3192936,0.03,NA,0.57,0.02,50,2.81,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-06-29,all,partially_vaccinated,0,171,1182807,0,NA,0.14,0.01,0,2.43,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-06-29,all,not_vaccinated,0,3024,4333612,0,NA,0.86,0.02,0,42.99,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-06-29,all,unknown,1,3642,NA,NA,NA,1.14,NA,50,51.77,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-06-30,all,fully_vaccinated,0,198,3255245,0,NA,0.57,0.02,0,2.81,16.67,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-06-30,all,partially_vaccinated,1,172,1143769,0.09,NA,0.14,0.01,100,2.44,14.29,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-06-30,all,not_vaccinated,0,3024,4310341,0,NA,0.86,0.02,0,42.98,21.43,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-06-30,all,unknown,0,3642,NA,NA,NA,1.29,NA,0,51.76,47.62,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-01,all,fully_vaccinated,0,198,3310187,0,NA,0.57,0.02,0,2.81,16.67,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-01,all,partially_vaccinated,0,172,1109017,0,NA,0.29,0.03,0,2.44,19.05,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-01,all,not_vaccinated,2,3026,4290151,0.05,NA,0.71,0.02,66.67,42.99,19.05,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-01,all,unknown,1,3643,NA,NA,NA,1.14,NA,33.33,51.75,45.24,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-02,all,fully_vaccinated,1,199,3366786,0.03,NA,0.29,0.01,33.33,2.83,11.9,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-02,all,partially_vaccinated,0,172,1072664,0,NA,0.29,0.03,0,2.44,19.05,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-02,all,not_vaccinated,0,3026,4269905,0,NA,0.86,0.02,0,42.97,25,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-02,all,unknown,2,3645,NA,NA,NA,1,NA,66.67,51.76,44.05,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-03,all,fully_vaccinated,0,199,3404851,0,NA,0.14,0,0,2.83,4.76,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-03,all,partially_vaccinated,0,172,1044861,0,NA,0.29,0.03,0,2.44,19.05,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-03,all,not_vaccinated,0,3026,4259643,0,NA,1.29,0.03,0,42.96,33.57,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-03,all,unknown,1,3646,NA,NA,NA,1.14,NA,100,51.77,42.62,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-04,all,fully_vaccinated,0,199,3417300,0,NA,0.14,0,0,2.82,4.76,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-04,all,partially_vaccinated,1,173,1035112,0.1,NA,0.14,0.01,33.33,2.46,4.76,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-04,all,not_vaccinated,1,3027,4256943,0.02,NA,1.86,0.04,33.33,42.96,45,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-04,all,unknown,1,3647,NA,NA,NA,1.29,NA,33.33,51.76,45.48,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-05,all,fully_vaccinated,0,199,3474678,0,NA,0.14,0,0,2.82,4.76,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-05,all,partially_vaccinated,0,173,993427,0,NA,0.14,0.01,0,2.45,4.76,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-05,all,not_vaccinated,3,3030,4241250,0.07,NA,2.14,0.05,75,42.98,46.9,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-05,all,unknown,1,3648,NA,NA,NA,1.29,NA,25,51.74,43.57,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-06,all,fully_vaccinated,0,199,3531393,0,NA,0,0,0,2.82,0,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-06,all,partially_vaccinated,0,173,955343,0,NA,0.14,0.01,0,2.45,4.76,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-06,all,not_vaccinated,3,3033,4222619,0.07,NA,2.86,0.07,60,42.99,58.81,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-06,all,unknown,2,3650,NA,NA,NA,1.14,NA,40,51.74,36.43,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-07,all,fully_vaccinated,0,199,3587384,0,NA,0,0,0,2.82,0,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-07,all,partially_vaccinated,0,173,915705,0,NA,0.14,0.02,0,2.45,4.76,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-07,all,not_vaccinated,4,3037,4206266,0.1,NA,3.14,0.07,80,43.02,73.09,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-07,all,unknown,1,3651,NA,NA,NA,1,NA,20,51.71,22.14,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-08,all,fully_vaccinated,0,199,3646650,0,NA,0,0,0,2.82,0,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-08,all,partially_vaccinated,0,173,870189,0,NA,0,0,0,2.45,0,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-08,all,not_vaccinated,4,3041,4192516,0.1,NA,3.14,0.07,80,43.04,75.48,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-08,all,unknown,1,3652,NA,NA,NA,1,NA,20,51.69,24.52,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-09,all,fully_vaccinated,0,199,3704748,0,NA,0.43,0.01,0,2.81,3.57,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-09,all,partially_vaccinated,0,173,826213,0,NA,0,0,0,2.45,0,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-09,all,not_vaccinated,5,3046,4178394,0.12,NA,3.57,0.09,83.33,43.08,71.9,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-09,all,unknown,1,3653,NA,NA,NA,1.29,NA,16.67,51.66,24.52,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-10,all,fully_vaccinated,0,199,3740764,0,NA,0.57,0.02,0,2.81,5.95,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-10,all,partially_vaccinated,0,173,796562,0,NA,0.14,0.02,0,2.45,2.38,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-10,all,not_vaccinated,2,3048,4172029,0.05,NA,3.29,0.08,100,43.09,65.71,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-10,all,unknown,0,3653,NA,NA,NA,1.43,NA,0,51.65,25.95,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-11,all,fully_vaccinated,0,199,3751301,0,NA,0.57,0.02,0,2.81,5.95,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-11,all,partially_vaccinated,0,173,788528,0,NA,0.14,0.02,0,2.45,2.38,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-11,all,not_vaccinated,1,3049,4169526,0.02,NA,3.14,0.08,50,43.1,65,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-11,all,unknown,1,3654,NA,NA,NA,1.43,NA,50,51.65,26.67,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-12,all,fully_vaccinated,3,202,3809285,0.08,NA,0.71,0.02,25,2.85,7.38,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-12,all,partially_vaccinated,0,173,744087,0,NA,0.14,0.02,0,2.44,2.38,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-12,all,not_vaccinated,6,3055,4155983,0.14,NA,3.57,0.09,50,43.11,63.57,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-12,all,unknown,3,3657,NA,NA,NA,1.57,NA,25,51.6,26.67,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-13,all,fully_vaccinated,1,203,3865721,0.03,NA,0.86,0.02,16.67,2.86,8.68,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-13,all,partially_vaccinated,1,174,702129,0.14,NA,0.14,0.02,16.67,2.45,2.38,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-13,all,not_vaccinated,1,3056,4141505,0.02,NA,4.29,0.1,16.67,43.08,64.65,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-13,all,unknown,3,3660,NA,NA,NA,1.43,NA,50,51.6,24.29,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-14,all,fully_vaccinated,0,203,3915083,0,NA,0.86,0.02,0,2.86,8.68,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-14,all,partially_vaccinated,0,174,667450,0,NA,0.14,0.02,0,2.45,2.38,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-14,all,not_vaccinated,3,3059,4126822,0.07,NA,5.43,0.13,75,43.1,62.27,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-14,all,unknown,1,3661,NA,NA,NA,1.71,NA,25,51.59,26.67,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-15,all,fully_vaccinated,1,204,3963898,0.03,NA,1.14,0.03,10,2.87,11.54,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-15,all,partially_vaccinated,0,174,632785,0,NA,0.14,0.02,0,2.45,2.38,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-15,all,not_vaccinated,7,3066,4112672,0.17,NA,6.29,0.15,70,43.14,65.13,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-15,all,unknown,2,3663,NA,NA,NA,1.71,NA,20,51.54,20.95,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-16,all,fully_vaccinated,1,205,4011666,0.02,NA,1.14,0.03,9.09,2.88,12.25,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-16,all,partially_vaccinated,0,174,599387,0,NA,0.14,0.02,0,2.44,2.38,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-16,all,not_vaccinated,10,3076,4098302,0.24,NA,6,0.15,90.91,43.21,63.7,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-16,all,unknown,0,3663,NA,NA,NA,1.71,NA,0,51.46,21.67,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-17,all,fully_vaccinated,0,205,4039087,0,NA,1.29,0.03,0,2.88,13.04,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-17,all,partially_vaccinated,0,174,577679,0,NA,0,0,0,2.44,0,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-17,all,not_vaccinated,10,3086,4092589,0.24,NA,6.57,0.16,83.33,43.28,69.26,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
